Observed concentration,Predicted concentration symbolic regression ALE,Predicted concentration Eleveld
3.33,2.8968678,2.517808
1.85,2.506952,2.1201773
2.25,2.0580516,1.7114539
1.86,1.5885373,1.30661
1.48,1.1022291,0.89847183
0.89,0.608969,0.49435222
6.1,6.130375,5.463054
2.72,2.339131,2.435613
1.63,0.9573032,0.94147664
1.05,0.723714,0.586538
0.9,0.6088359,0.489442
0.57,0.47083196,0.38898396
0.33,0.31933814,0.28700408
0.22,0.22544168,0.22242635
0.14,0.16754286,0.16460578
0.52,0.4624962,0.48680478
1.02,0.93411624,0.9684026
1.59,1.4107102,1.4529514
2.82,2.2978508,2.3683257
3.95,3.2666264,3.3582814
4.84,4.1956406,4.304931
7.5,5.64516,5.7859235
5.7,4.232215,4.2961164
4.44,3.313903,3.3831928
3.35,2.3890505,2.4445286
2.02,1.4647882,1.4951108
1.7,0.9913607,1.0004029
1.05,0.5764186,0.5465
7.91,8.502701,9.089951
2.92,3.2197652,4.368028
1.94,1.3526525,1.6223462
1.3,1.088388,0.96579206
1.06,0.92173755,0.816454
0.96,0.7379933,0.6613691
0.69,0.5663902,0.494886
0.33,0.47644478,0.37617454
0.22,0.40491068,0.26535308
0.52,0.5410914,0.47197407
1.21,1.1040158,0.9482742
1.13,1.664747,1.4208908
1.77,2.7697258,2.367902
2.92,3.8698087,3.2944114
3.84,4.99962,4.2533445
2.34,3.9569726,3.3310926
2.0,2.8163283,2.3805995
1.94,1.6799333,1.4456586
1.14,1.1229066,1.0040495
0.68,0.5570863,0.5320308
6.24,6.479838,5.731965
1.91,2.767281,2.8638184
1.06,1.1461662,1.1953571
0.8,0.78357077,0.6760924
0.67,0.63223374,0.55539167
0.59,0.47741285,0.44587442
0.37,0.3474046,0.3412773
0.25,0.2908075,0.26863253
0.14,0.24891545,0.18925017
0.33,0.4371988,0.41178975
0.68,0.8987522,0.8292251
1.31,1.3638066,1.2392213
2.12,2.2404563,2.0299447
3.11,3.1652722,2.849237
2.66,2.4368966,2.0934298
1.68,1.5774689,1.2901691
1.47,1.1093123,0.89360446
1.05,0.6225076,0.4920402
4.37,4.2911053,4.008929
1.67,1.9758648,2.063894
1.05,0.85393363,0.8214961
0.95,0.6681492,0.53613377
0.92,0.5690631,0.45253435
0.51,0.44605455,0.36156666
0.34,0.30318967,0.26617232
0.21,0.20786878,0.2042327
0.11,0.15316571,0.15195976
0.47,0.65568936,0.49105826
1.16,1.3091743,0.98517704
1.98,1.9319252,1.4643233
3.05,3.171994,2.4107969
3.16,4.4603047,3.4046912
3.25,3.045171,2.3923585
2.04,1.7039837,1.4158987
1.41,1.0714648,0.9407305
0.75,0.46863684,0.4736912
2.97,4.846382,3.7134502
1.47,2.6339204,2.1813195
1.03,1.0567232,0.9615318
0.75,0.56015587,0.51850873
0.6,0.4077356,0.4071885
0.41,0.29042968,0.32074496
0.3,0.21853293,0.24629939
0.15,0.19438581,0.19549602
0.14,0.1688441,0.13532941
0.41,0.75484276,0.4745283
0.97,1.4309897,0.94546616
1.14,2.0916247,1.4259204
2.18,3.4918623,2.3742015
3.37,4.8022075,3.3192174
5.18,6.067663,4.2572417
3.64,4.429562,3.3593652
2.82,2.9588377,2.4080515
2.01,1.6261928,1.4709425
1.22,1.033608,0.9968338
0.67,0.43407562,0.5307254
4.93,7.031284,4.5642123
2.59,4.4149413,2.6835666
0.98,1.8233486,1.1727736
0.66,0.5429615,0.63339424
0.48,0.33170703,0.510391
0.42,0.30142602,0.41805947
0.34,0.2831773,0.33614883
0.24,0.26385742,0.27232736
0.13,0.22996154,0.19035198
0.63,0.48562318,0.45951018
1.04,0.9949731,0.92446846
1.41,1.5272276,1.4038894
2.0,2.5123925,2.3034406
2.77,3.5414317,3.2356515
1.75,2.6586266,2.3577294
1.69,1.6574974,1.4374094
1.38,0.97213364,0.8342145
0.6,0.61898196,0.54034173
7.24,5.2244716,4.9396877
2.07,2.168671,2.41217
1.03,0.89877295,0.9365983
0.72,0.6804557,0.57152474
0.48,0.5563944,0.4669439
0.31,0.4146635,0.35905802
0.22,0.27768108,0.25347993
0.14,0.21064752,0.18887293
0.1,0.17619395,0.13283953
0.37,0.61236876,0.4295059
0.71,1.2219591,0.8639355
1.08,1.8315676,1.3042783
1.55,3.0374687,2.1670947
1.05,1.7847588,1.318028
0.84,1.1679335,0.8920221
0.4,0.57132107,0.46978557
3.17,3.235843,2.345967
1.94,2.170985,1.57827
0.72,1.058761,0.7927344
0.37,0.47145045,0.39459231
0.28,0.3411916,0.30598855
0.2,0.24581781,0.23452432
0.15,0.17439522,0.17371397
0.36,0.5262173,0.4626246
0.66,1.0695546,0.9261214
1.15,1.6238672,1.3935587
2.21,2.688899,2.308734
3.73,3.7576401,3.2165587
4.27,4.913736,4.196898
3.2,3.9246533,3.3007722
2.54,2.8365893,2.3790169
1.54,1.7314261,1.4605364
1.27,1.159279,1.0052297
0.73,0.59829307,0.5465853
3.58,5.2368436,4.7740316
1.43,2.606772,2.668773
1.08,1.0744658,1.0982109
0.87,0.75429344,0.64759725
0.63,0.620801,0.53957987
0.47,0.4765369,0.43475595
0.31,0.34666458,0.33261728
0.2,0.28534713,0.26161724
0.15,0.24270734,0.18491276
0.28,0.56118435,0.41676196
0.93,1.1296953,0.83809006
1.65,1.6991156,1.2617092
2.3,2.8249218,2.1007357
3.27,3.949886,2.9403195
4.11,5.056093,3.7701077
3.89,3.988747,2.992007
2.66,2.8222356,2.1490946
1.74,1.696918,1.331279
1.49,1.1294266,0.92013973
1.13,0.57519656,0.51285625
13.75,6.014146,4.550284
3.18,3.1668634,2.4855037
1.65,1.2618669,1.0456336
1.06,0.72599953,0.6169786
0.88,0.5903466,0.51761925
0.75,0.46877205,0.43104568
0.45,0.35975575,0.3480416
0.28,0.2924383,0.28686014
0.19,0.21939962,0.21336944
0.41,0.6824287,0.5357413
1.18,1.3634639,1.0625001
1.44,2.027874,1.5805857
3.08,3.366009,2.633255
5.28,4.633919,3.6237962
3.24,5.921908,4.6434755
3.26,4.5032063,3.5622728
2.25,3.0653853,2.4916086
1.14,1.7077575,1.4650166
0.87,1.0703801,0.9786008
0.52,0.48226938,0.50857484
3.06,6.9489512,5.480601
1.15,3.645053,3.2902198
0.69,1.4478095,1.4419484
0.54,0.8526035,0.7447704
0.55,0.65190214,0.58861667
0.44,0.48258343,0.47720373
0.31,0.3704718,0.378052
0.22,0.32886136,0.3025759
0.16,0.28586265,0.20885155
0.36,0.691137,0.4097671
0.64,1.3167949,0.8232629
0.75,1.9285312,1.2465975
1.41,3.2195055,2.073612
1.93,4.446491,2.9150743
1.61,5.6631346,3.7712243
1.89,4.1032715,2.9747624
1.41,2.8209217,2.1688776
0.92,1.5999418,1.3518249
0.69,1.0679691,0.9326923
0.37,0.46724233,0.49861282
3.64,6.956689,4.3356476
1.14,4.322386,2.396648
0.6,1.8500789,1.0418651
0.42,0.5996249,0.6051983
0.36,0.39100066,0.50353533
0.29,0.37256786,0.42085743
0.23,0.34494323,0.3447219
0.18,0.2968826,0.28680146
0.11,0.21983272,0.21266806
0.43,0.49038526,0.508644
0.88,0.98895276,1.008591
1.39,1.4849365,1.5056427
3.18,2.4230988,2.45794
2.96,3.4331937,3.476617
4.17,4.3706555,4.427743
5.64,5.8703694,5.946112
7.19,7.2752256,7.365954
5.61,5.8442626,5.8558693
4.24,4.354653,4.389339
3.37,3.356567,3.410387
2.26,2.3992176,2.4429266
1.68,1.4501344,1.467577
1.04,1.011778,1.0049785
0.72,0.76562905,0.7246333
10.32,11.328316,11.57175
2.57,4.1412673,5.5756536
1.55,1.8040714,2.1863246
1.21,1.4425079,1.2649689
0.91,1.212929,1.0623235
0.84,0.965673,0.8618315
0.57,0.7477907,0.65152717
0.42,0.63948566,0.50006306
0.23,0.54734504,0.35049763
0.55,0.4929223,0.4810998
0.66,0.9974905,0.9498802
0.79,1.5050743,1.4168094
2.33,2.445625,2.3026989
3.02,3.4298217,3.2206728
2.09,2.4705405,2.252101
1.23,1.4858872,1.3615379
0.85,0.92303574,0.8740809
0.51,0.42152655,0.4240533
2.36,4.3884254,4.4141927
0.96,1.8491486,2.3158576
0.65,0.8220814,0.9510579
0.51,0.6533084,0.5888076
0.44,0.53784496,0.49367997
0.37,0.4101831,0.4002937
0.24,0.29077572,0.3037556
0.15,0.22855628,0.2379081
0.1,0.18169273,0.17496116
0.42,0.48160413,0.40088487
0.83,0.98729074,0.8090454
1.12,1.5103425,1.221381
1.76,2.5224154,2.0347676
2.33,3.5325797,2.8300138
3.34,4.588544,3.6525972
5.23,6.150905,4.8899746
6.48,7.7366505,6.134266
6.37,6.5489783,5.044797
4.6,5.178007,3.8955133
3.42,4.146787,3.0915442
2.53,3.1063735,2.3008525
1.7,2.0215478,1.4898081
1.27,1.3902434,1.0558115
0.78,0.73812073,0.6353574
16.81,11.880849,9.638562
4.36,5.0559974,4.5800037
1.7,1.7371812,1.6577009
1.04,1.1625341,0.99298245
0.87,1.0286819,0.86272615
0.68,0.8670429,0.73188496
0.47,0.672259,0.5952173
0.35,0.5155721,0.4884983
0.24,0.38267303,0.3681891
0.34,0.5552029,0.47562233
0.84,1.1224523,0.94254833
1.54,1.6931652,1.4223329
2.04,2.7740119,2.3344045
2.62,3.886631,3.267089
3.84,5.0266695,4.220225
3.43,3.962477,3.302983
1.91,2.8101363,2.3640978
1.56,1.6608211,1.4310029
1.25,1.098484,0.9847096
0.72,0.5354739,0.52003443
5.2,6.3759804,5.4896636
1.84,2.8643048,2.861074
1.02,1.1355467,1.1763897
0.9,0.7485334,0.6537132
0.62,0.6001278,0.5354791
0.4,0.45364174,0.43215787
0.24,0.33478615,0.33382317
0.2,0.28414124,0.26375484
0.12,0.24389204,0.1850523
1.08,1.3079388,1.277301
1.77,1.8683954,1.7666571
2.42,2.3589883,2.2067492
2.67,2.841742,2.6479475
3.47,3.311693,3.08083
4.11,3.8116028,3.5474682
6.89,5.614971,5.2821856
4.61,3.9320745,3.569486
3.69,3.4069514,3.1225061
2.94,2.926489,2.7053177
2.62,2.455164,2.2862296
2.22,1.994975,1.8748512
1.79,1.5102044,1.4350501
3.06,3.0702922,3.5258682
2.09,1.9302263,2.1479692
1.82,1.5007144,1.4235659
1.64,1.3368075,1.1913538
1.28,1.1347499,1.0354502
1.07,0.8934982,0.85303324
0.57,0.6444079,0.65825963
0.36,0.4954586,0.52029073
0.24,0.38704973,0.38845098
1.85,1.3111187,1.3833216
1.98,1.8404118,1.9041827
2.78,2.719798,2.819837
3.89,3.6607766,3.7839274
5.02,4.5445256,4.6862864
6.25,5.4801326,5.6529064
6.81,6.3937254,6.5984344
6.44,5.5821247,5.7230744
5.09,4.6670704,4.7833123
3.86,3.7593536,3.8529851
3.1,2.85758,2.9196239
2.23,1.9415997,1.9689484
1.89,1.5160693,1.5155721
3.04,5.247826,6.462908
2.48,2.6387606,3.5018835
1.91,1.7053236,1.8149933
1.54,1.4959375,1.3714938
1.51,1.2790296,1.1784487
1.01,1.0380344,0.96182156
0.62,0.80741924,0.7245635
0.36,0.6728721,0.5365972
0.21,0.57274413,0.37908995
1.11,1.3338658,1.3977549
1.33,1.8188424,1.8680574
1.66,2.3272421,2.3798232
1.7,2.7883408,2.8478546
2.81,3.265045,3.3367164
2.58,3.7085402,3.783247
4.31,5.512305,5.6705413
3.29,3.816592,3.8477945
3.04,3.3183293,3.360656
2.23,2.856161,2.8934672
1.8,2.4127564,2.436541
1.42,1.9598238,1.9676747
1.08,1.5184988,1.5116644
2.17,4.053565,5.040304
1.49,2.2300096,2.884776
1.23,1.495293,1.5514705
0.92,1.3113371,1.1965457
0.83,1.1057146,1.0160267
0.74,0.8750399,0.811907
0.44,0.6549931,0.5943729
0.28,0.5402465,0.44506228
0.16,0.4572009,0.3126407
1.02,1.1877639,1.1810923
1.65,1.6680415,1.6228008
1.74,2.1342301,2.043341
1.94,2.6124322,2.4742186
2.71,3.0855422,2.9001622
2.66,3.5446212,3.316109
4.36,5.215564,4.9335012
6.08,6.9194717,6.554337
4.69,5.600555,5.1046658
3.61,4.060146,3.5622032
2.85,3.5885472,3.152254
2.35,3.1223085,2.7466757
1.93,2.6477604,2.3317902
1.61,2.1774344,1.9200057
1.54,1.6994121,1.5035833
6.3,9.767392,9.419132
3.02,4.278384,4.6755104
1.57,1.9348514,1.9668527
1.33,1.612921,1.430834
1.29,1.4311154,1.2464973
0.86,1.1930528,1.0323974
0.48,0.88718116,0.78998
0.4,0.64296055,0.61299545
0.22,0.47827727,0.4566209
0.47,0.46777704,0.49205032
1.07,0.9452828,0.9792538
1.55,1.4220023,1.4641712
2.32,2.331868,2.4058106
2.99,3.2607803,3.3524652
3.46,4.184222,4.298648
4.88,5.6034713,5.7604675
8.47,7.0200715,7.2192607
6.29,5.6215386,5.724948
4.0,4.2227697,4.3183126
3.17,3.2647467,3.359438
2.42,2.3418167,2.4086711
1.66,1.4499882,1.4784876
0.99,1.0029887,1.0001671
0.82,0.8029883,0.76957536
6.02,9.986824,10.740352
2.76,4.017922,5.445279
1.62,1.7413487,2.070756
1.22,1.4226735,1.2735611
0.92,1.2014426,1.0770696
0.79,0.9584724,0.8717904
0.3,0.7412483,0.6563892
0.64,0.7390785,0.6538795
0.24,0.5340858,0.34888923
0.38,0.766023,0.48170903
0.87,1.4582492,0.96435845
0.8,2.1271753,1.4490222
1.76,3.545257,2.413702
2.46,4.921903,3.399933
1.94,3.1382058,2.4152591
1.01,1.6736792,1.44096
0.86,1.0849918,0.9775464
0.54,0.40086377,0.47296202
3.21,5.6030707,3.6212082
1.61,3.570759,2.189331
0.81,1.484032,0.97330225
0.66,0.42172015,0.50960493
0.44,0.23732063,0.3959405
0.31,0.21127377,0.3125439
0.2,0.19776379,0.24363016
0.17,0.1844179,0.19534299
0.13,0.16100097,0.13555527
0.38,0.72553813,0.45854363
0.68,1.3921201,0.9215445
1.32,2.040394,1.3922769
2.07,3.4032671,2.3186784
2.73,4.70893,3.2571642
4.63,5.9377522,4.1699576
2.7,4.34413,3.2987015
2.38,2.9482303,2.382433
1.47,1.6319783,1.462667
0.89,1.0534178,0.9989267
0.46,0.4470889,0.53272396
3.46,7.548633,4.918078
1.17,4.3802085,2.6344988
0.67,1.8303101,1.1652601
0.54,0.5295187,0.623404
0.4,0.3240907,0.49921203
0.35,0.28947827,0.40330005
0.25,0.26841897,0.31799605
0.23,0.2494104,0.25536874
0.15,0.21687071,0.17819831
0.31,0.5320749,0.4200624
0.68,1.082465,0.8463664
1.02,1.6279855,1.2676344
1.27,2.7119315,2.1145976
1.93,3.7977521,2.9571257
2.21,4.8743734,3.7911315
2.19,3.857435,2.9809124
2.03,2.770469,2.1505919
1.29,1.6719785,1.3207755
1.07,1.1137649,0.9109743
0.6,0.5912148,0.50994194
4.93,6.5183415,5.167828
1.58,3.1742873,2.7168725
0.92,1.2637565,1.121663
0.7,0.7995239,0.6626039
0.56,0.6540443,0.5533062
0.34,0.5068555,0.45335475
0.2,0.37247616,0.3578472
0.14,0.29545894,0.29113573
0.13,0.2224738,0.21551117
0.42,0.5393417,0.467096
1.11,1.0983597,0.9376166
1.48,1.6708943,1.4182369
2.39,2.7622492,2.3475387
4.7,3.8453476,3.2564263
8.04,5.022968,4.2540812
4.96,3.9495492,3.306703
3.29,2.789619,2.3551326
2.69,1.6827885,1.4414288
1.41,1.1183889,0.9907924
0.63,0.5767915,0.52845097
6.16,6.1594453,5.42243
1.84,2.8504345,2.8683941
0.93,1.1670922,1.1854743
0.64,0.8050197,0.6941423
0.52,0.647248,0.5702144
0.45,0.48416352,0.4541573
0.32,0.34642127,0.34372967
0.2,0.28720403,0.2688915
0.13,0.24545047,0.18883318
0.36,0.53586423,0.41749495
0.87,1.0853037,0.83738035
0.95,1.6414312,1.2600696
2.35,2.7581196,2.1202235
2.53,3.7981677,2.9120688
2.94,4.905857,3.7577312
3.44,6.55394,5.025694
2.84,5.055517,3.844763
2.52,3.9615712,3.02611
1.97,2.8519835,2.2034483
1.39,1.7440795,1.3834964
0.85,1.1729218,0.9731042
0.54,0.64995635,0.58774984
4.17,8.340716,6.604233
1.13,4.202051,3.5504072
0.8,1.648599,1.4578576
0.62,1.0010791,0.84143054
0.5,0.8354402,0.71411073
0.43,0.6690893,0.59966576
0.3,0.50897133,0.48717573
0.26,0.40724626,0.40211552
0.17,0.3062443,0.3005422
0.38,0.6012882,0.4396574
0.81,1.2622721,0.93239033
1.11,1.8812714,1.4025087
1.77,3.1273553,2.3373904
2.94,4.36337,3.2788935
1.55,3.0203376,2.35256
1.69,1.7278993,1.4255085
1.03,1.1048056,0.9579018
0.45,0.4836996,0.48372763
2.48,5.456951,4.067885
1.05,2.9366508,2.270966
0.7,1.0879214,0.9223124
0.51,0.5122146,0.49021494
0.41,0.37153143,0.387606
0.31,0.26744223,0.3029674
0.2,0.20074737,0.22922772
0.16,0.17734985,0.18085518
0.43,0.5809363,0.43747428
0.6,1.1628083,0.87452596
0.98,1.7368617,1.3097059
3.35,2.8806684,2.1779573
3.29,4.0259085,3.0488946
2.26,2.8222463,2.164142
1.27,1.6144329,1.2820331
1.09,1.0438749,0.86255133
0.74,0.49932003,0.45096827
3.44,4.919712,3.7717376
1.04,2.538416,2.0709186
0.73,1.0676156,0.91795474
0.7,0.58491445,0.49297616
0.62,0.4527531,0.3986237
0.53,0.3418471,0.32350388
0.31,0.2578085,0.25579786
0.17,0.21289276,0.20906524
0.1,0.16123056,0.15367272
0.33,0.53983617,0.45737544
0.69,1.102591,0.9137576
0.85,1.663615,1.3648298
1.35,2.7669916,2.2764351
2.83,3.8676767,3.1596
3.06,4.9517803,4.0364327
2.51,3.952244,3.1586401
1.83,2.8405104,2.282339
1.13,1.6985575,1.3773979
1.05,1.1224561,0.9497485
0.55,0.5725401,0.5307698
3.83,6.4988737,5.6035123
1.14,2.8375356,2.833515
0.75,1.7949523,1.7810547
0.55,0.9411903,0.785212
0.44,0.7563863,0.630736
0.35,0.57518685,0.5156353
0.26,0.41272348,0.40595624
0.17,0.32555103,0.3302054
0.1,0.24939619,0.24602039
0.22,0.50549793,0.41040745
0.44,1.0347435,0.8268516
0.67,1.5707986,1.2426679
1.11,2.6154442,2.0675333
2.35,3.6628153,2.8815143
1.81,2.7562788,2.1035726
1.17,1.7412704,1.2947333
0.88,1.1994,0.8946726
0.55,0.65651405,0.49670288
9.57,4.9109297,3.9746904
1.69,2.36921,2.0679224
0.78,0.904514,0.79266346
0.5,0.6044759,0.4717206
0.38,0.504672,0.3943191
0.35,0.39291295,0.31953058
0.23,0.2755493,0.24665502
0.14,0.20348394,0.19862561
0.35,0.54516506,0.5208172
0.64,1.1041425,1.0334302
1.02,1.6549666,1.5369793
1.41,2.7041867,2.5129917
1.81,3.8334446,3.553062
1.85,4.9385324,4.5703554
2.22,3.8081908,3.4743702
1.28,2.664625,2.4414785
0.89,1.5740099,1.468019
0.6,1.0152935,0.97264814
0.35,0.51722467,0.5094348
4.46,6.5147004,6.278517
1.23,2.7462137,3.344989
0.68,1.1678976,1.3737699
0.51,0.8830471,0.7754904
0.41,0.71722496,0.6352766
0.41,0.5458641,0.5091387
0.26,0.40513533,0.38658902
0.14,0.3440878,0.3009863
0.12,0.2958718,0.21013564
0.3,0.5653013,0.49096528
0.48,1.1477696,0.9820897
1.35,1.7211654,1.4637706
1.64,2.8648942,2.4433951
2.89,3.9953868,3.3942914
3.42,5.112029,4.339382
4.55,6.815616,5.809462
3.17,5.165602,4.358019
2.76,3.9723046,3.3874412
2.04,2.7895517,2.4220502
1.32,1.6425833,1.4749315
0.82,1.070973,1.0092721
0.51,0.5475296,0.5600735
4.33,9.036284,7.9201927
1.87,4.1351366,4.2835464
0.9,1.5811291,1.7054322
0.7,1.0522642,0.9082671
0.65,0.8507957,0.7437859
0.51,0.6518139,0.6063055
0.34,0.49352786,0.47512072
0.24,0.4250936,0.37805033
0.18,0.3659198,0.26538965
0.34,0.5001562,0.48537087
0.67,1.0130773,0.9656414
1.2,1.5191519,1.4362602
1.69,2.5108712,2.3754122
2.55,3.5149138,3.3125734
2.66,4.5325527,4.265207
3.45,6.06505,5.7253714
4.98,7.5158143,7.0857587
3.22,6.053202,5.6480446
2.54,4.532019,4.2549934
2.32,3.488258,3.303896
1.39,2.4948678,2.382597
0.91,1.493227,1.4444449
0.64,0.99329466,0.97395474
0.41,0.73339105,0.70695543
13.34,10.627658,10.270524
2.06,4.62478,5.5566893
0.88,1.7956616,2.112587
0.6,1.3448021,1.1600215
0.57,1.1227676,0.9677549
0.4,0.88673216,0.7892965
0.31,0.6860067,0.60909396
0.3,0.58933663,0.47511336
0.21,0.5055985,0.33055812
1.15,2.1191018,1.5229057
1.35,1.5944287,1.149054
2.65,2.0426219,1.467643
2.2,2.0453415,1.4721038
2.25,1.9971217,1.4386522
1.92,1.9988381,1.4476936
2.02,2.0202892,1.4804854
2.02,2.0219126,1.4964381
3.49,3.796568,3.1391766
4.13,3.8963077,3.0944755
3.53,2.800032,2.220605
4.93,3.2548776,2.659422
3.96,2.7607713,2.2233403
3.14,2.806016,2.2731643
3.24,2.108901,1.7513462
3.17,2.1907594,1.828051
4.86,3.7853827,3.107413
1.52,2.8941734,2.2930293
3.04,2.8203785,2.2439694
2.99,2.748588,2.2022574
3.0,2.2982714,1.8279994
2.78,2.2376149,1.8287318
3.77,2.258891,1.8659985
1.71,2.235752,1.8578305
2.07,1.828368,1.5170348
0.93,1.1268715,0.7730492
1.32,1.0611986,0.7306641
1.15,1.092073,0.7570837
1.37,1.1117918,0.774844
1.17,1.1251541,0.7871311
1.65,1.0491413,0.7454491
1.28,0.93004817,0.66714203
1.97,2.2226293,1.4994719
1.47,2.1753688,1.5418875
2.78,2.6518738,1.885781
2.15,2.0021257,1.4704295
1.93,1.9053501,1.4086496
2.54,1.9246354,1.4319476
2.1,1.8891137,1.4261702
0.51,2.4031072,1.5117015
2.17,1.6709119,1.1774802
1.82,1.6020969,1.186887
1.94,1.6280051,1.1891726
2.22,1.7095007,1.2393076
2.65,2.5330286,1.7937784
2.79,1.6718496,1.2456914
2.64,2.5030036,1.8801601
2.76,2.429808,1.8452709
2.5,2.3780816,1.8206611
1.98,2.3017194,1.7697103
3.1,2.1515305,1.6798288
2.47,1.7140362,1.3695607
1.94,1.8550084,1.4858336
3.74,3.6467164,2.7083576
2.88,2.5189812,1.8800026
4.21,2.339735,1.7725636
3.35,2.3864276,1.8126303
3.29,2.3492334,1.7991098
2.12,2.4015856,1.847013
4.02,3.773529,3.0652072
2.8,2.90345,2.2506402
2.73,2.8342724,2.1953802
2.86,2.8293493,2.1972184
2.97,2.3228095,1.7871354
2.8,3.227781,2.5496342
1.95,2.7746272,2.1970513
2.23,2.2828562,1.8526092
3.33,3.2534494,2.2372546
2.92,2.6894422,1.9096037
2.94,2.574817,1.8426545
3.0,2.560768,1.840867
3.04,3.0550828,2.1745014
4.35,3.08158,2.235932
3.65,2.4826186,1.8450663
2.53,2.5126843,1.899357
3.47,3.5343444,2.1913245
1.26,2.046734,1.519151
3.05,2.6460555,1.8463931
3.35,1.9433799,1.490403
4.73,1.9605236,1.4710542
3.66,2.0191705,1.488682
3.07,2.0625334,1.5339992
2.4,2.0595522,1.5410594
3.92,3.9053614,2.9171643
1.79,1.9318349,1.4436717
3.23,2.9590507,2.2204797
3.19,2.9120858,2.1901543
3.22,2.9474301,2.22045
2.93,2.3987522,1.8366354
4.76,1.888009,1.4737251
2.62,3.0591083,2.2659004
2.47,2.58768,1.8982964
2.55,2.499038,1.8349472
2.11,2.460435,1.8110923
2.25,2.4360745,1.7975712
2.33,2.411014,1.8002572
1.83,1.9010818,1.4444339
3.59,3.3290193,2.2487857
3.02,2.6246471,1.8433208
3.03,2.6585338,1.8775476
2.17,2.54077,1.8104956
2.8,2.5210423,1.8031334
2.59,2.3833637,1.7272624
2.29,2.1236057,1.5819921
0.41,0.51039827,0.40263665
0.34,1.0052097,0.784096
1.81,1.4264325,1.1181291
2.34,1.3593681,1.049852
1.54,1.3653414,1.0583646
1.25,1.4088595,1.106681
3.12,3.8440092,2.2885873
2.11,2.1992688,1.5334251
2.93,2.8026564,1.8898331
2.68,2.7302973,1.8716048
2.98,2.6060658,1.8036932
2.68,2.6625342,1.8605047
2.46,2.656479,1.8819019
2.22,4.035135,3.0773158
2.72,3.2866929,2.4610827
3.32,2.9922264,2.2449653
2.95,2.987164,2.2481272
3.01,2.9424639,2.2226408
1.41,2.3752532,1.8253486
2.35,1.9051039,1.4904898
1.87,2.4001482,1.5815041
0.45,1.6511075,1.1659929
5.43,2.038067,1.4267367
2.23,2.0986965,1.4894376
2.4,2.100235,1.4998264
2.43,2.0855954,1.5123847
6.29,6.274362,4.5336246
3.76,3.166534,2.2914622
3.62,3.5350993,2.5513709
3.28,3.5321605,2.5561008
3.63,3.445376,2.4985366
4.12,3.5169213,2.5675619
3.33,2.448512,1.829409
1.78,2.4638214,1.8567926
1.38,1.9656241,1.5646151
2.64,1.9648951,1.512478
2.55,1.9686396,1.4975222
2.47,2.3352287,1.7791591
2.04,2.3937895,1.8156421
3.32,2.4065287,1.8152654
2.41,2.442835,1.8541936
2.4,2.1415877,1.6250427
1.17,1.1907483,0.7703882
1.72,1.7531629,1.0696422
1.68,1.7636418,1.1073421
1.72,1.8101361,1.1532141
1.55,1.7111614,1.0962367
2.42,2.1946917,1.4256339
3.17,2.2797375,1.495554
2.22,2.1583781,1.5306416
2.63,2.110708,1.5140253
2.4,2.0716777,1.4938363
2.8,2.0157266,1.461609
3.16,2.007222,1.4591885
2.99,1.8772724,1.3834336
1.97,1.9739652,1.4743255
3.11,1.9700327,1.4787929
3.16,5.22976,3.7878892
3.05,4.0944586,2.9845319
4.17,5.6357007,4.1139674
2.23,3.8205106,2.822207
2.16,3.5983143,2.668764
1.66,2.2965956,1.7580451
2.3,3.1478832,2.388655
1.79,2.298397,1.525821
2.13,2.2451649,1.546088
1.81,2.172032,1.5160583
1.56,2.086628,1.4675568
1.96,2.0582156,1.4543865
2.37,2.1047122,1.4986198
2.42,2.0846121,1.4987062
1.49,2.3773642,1.5037503
1.75,2.321007,1.5721405
2.79,2.1318061,1.4850925
2.53,2.0342722,1.4376874
2.54,2.0358143,1.4421432
2.81,2.0976772,1.4974172
1.96,2.132143,1.5464959
0.82,1.671489,1.1078004
1.22,1.6420301,1.1189257
0.82,1.6767251,1.1633683
1.35,1.594596,1.1287085
1.63,2.202259,1.5071884
1.72,2.1082706,1.507793
2.28,2.0564277,1.4982148
1.65,2.095369,1.544505
1.18,2.3202116,1.5370334
1.55,2.2117245,1.5052632
1.8,2.7782092,1.86992
2.0,2.4921486,1.7228903
1.94,2.4049861,1.6897238
1.71,1.8797039,1.3532385
2.36,2.8830254,1.9555314
3.48,2.60874,1.822109
2.26,2.249969,1.4742014
2.26,2.2990541,1.5745158
1.69,1.5332793,1.1274132
1.61,1.5183523,1.099595
1.59,1.5116044,1.0906861
1.54,1.5370151,1.1080338
1.77,1.4274869,1.1072487
1.66,1.5446663,1.1452516
3.34,3.9747734,3.0296848
3.68,3.5499635,2.6433249
3.97,3.4979737,2.5756364
3.84,3.4399474,2.5263076
2.41,3.454114,2.537964
3.41,3.4138603,2.525113
3.44,2.7468157,2.0559087
3.05,3.2950816,2.2894297
2.24,2.7167883,1.9203933
1.79,2.0731487,1.4743315
2.14,2.029127,1.4395063
1.75,2.015227,1.4311559
4.74,3.1541698,2.2514083
2.51,2.5363472,1.8350246
1.9,2.8771057,1.8732972
1.98,2.0990787,1.4935769
1.86,2.0184152,1.4535645
1.97,2.0002868,1.4520041
2.13,1.9499631,1.4221051
2.15,1.9164281,1.4141818
2.3,1.9085945,1.4262673
2.36,1.9172574,1.4389241
5.77,5.2057333,3.7779107
4.27,3.6892297,2.6589906
